gene	gene_id	R2	p_value_adj
PPM1D	ENSG00000170836	0.715479314215439	5.69402637348967e-17
GPR27	ENSG00000170837	0.889208235774338	9.07578199241926e-54
KBTBD2	ENSG00000170852	0.519757706548781	1.87461600550331e-09
MINA	ENSG00000170854	0.713942083935011	1.09670204748168e-16
LSM3	ENSG00000170860	0.572094224083012	6.23731444526785e-10
MTSS1	ENSG00000170873	0.720623168582558	1.10813010651832e-17
RPS9	ENSG00000170889	0.671583333808849	4.12937096384332e-18
CYTL1	ENSG00000170891	0.818588391368607	2.44252682757987e-33
TSEN34	ENSG00000170892	0.685622900977347	7.0944655273131e-16
TRH	ENSG00000170893	0.77345649149938	2.27653784734746e-24
GSTA4	ENSG00000170899	0.815365885552627	4.88495174473151e-26
MSANTD4	ENSG00000170903	0.552383321576854	4.09228975176407e-10
NDUFA3	ENSG00000170906	0.806149894820853	5.94752568590207e-24
PKHD1	ENSG00000170927	0.879779709238069	1.24256907990137e-42
PRKCDBP	ENSG00000170955	0.840162212280756	3.78620739075503e-38
DCDC1	ENSG00000170959	0.65579155110923	4.07477378639484e-14
HAS2	ENSG00000170961	0.563280064825606	5.94412638124595e-10
PDGFD	ENSG00000170962	0.59874223818414	1.74019705254936e-10
PLAC1	ENSG00000170965	0.734191732552158	3.67375640062628e-16
S1PR1	ENSG00000170989	0.861336277899333	1.20787202307529e-45
HS6ST2	ENSG00000171004	0.921426759478371	2.16352323894953e-81
PYGO1	ENSG00000171016	0.583011965343143	7.10999176424781e-12
LRRC8E	ENSG00000171017	0.485419241487051	2.07445782012218e-21
PKIA	ENSG00000171033	0.615032864584366	4.77263058503655e-13
TSNARE1	ENSG00000171045	0.634216152492548	1.86563434020601e-13
FEZ2	ENSG00000171055	0.599984622675458	1.46761444264148e-11
SOX7	ENSG00000171056	0.680463415581461	5.14240493201407e-17
C11orf24	ENSG00000171067	0.682305847268316	3.72036179470117e-16
ALK	ENSG00000171094	0.471084785334761	9.0496074147288e-09
CCBL1	ENSG00000171097	0.337984759954343	3.45026888653082e-05
MTM1	ENSG00000171100	0.609273764879433	5.86213931840914e-12
MFN1	ENSG00000171109	0.602414181363487	8.53776334558351e-10
GIMAP8	ENSG00000171115	0.638771294205321	9.02874394526542e-09
NRTN	ENSG00000171119	0.710012655707575	3.50138219586662e-20
KCNG3	ENSG00000171126	0.741765223083216	5.63588335021294e-29
ATP6V0E2	ENSG00000171130	0.689630803115004	1.40185419527545e-14
TADA3	ENSG00000171148	0.681937301739257	3.77351346777066e-17
SOCS5	ENSG00000171150	0.550788027017214	2.81174359766366e-09
C1GALT1C1	ENSG00000171155	0.577013608834284	2.17297628946496e-11
C9orf16	ENSG00000171159	0.6484458178454	7.2669364555165e-17
MORN4	ENSG00000171160	0.489917058833248	1.02797138817574e-07
ZNF672	ENSG00000171161	0.88678976041756	1.58501844190847e-49
ZNF692	ENSG00000171163	0.577806871779022	3.7812708859319e-11
RBKS	ENSG00000171174	0.464162182496135	7.49978586041701e-06
GRIK1	ENSG00000171189	0.447513122602283	3.70282067748345e-06
TMEM126A	ENSG00000171202	0.786309528769457	7.19379865836436e-30
TMEM126B	ENSG00000171204	0.735359478766225	2.66575000297212e-21
TRIM8	ENSG00000171206	0.534857219820456	1.36717112187528e-08
NETO2	ENSG00000171208	0.778556232014014	4.61389614800608e-26
CDC42BPG	ENSG00000171219	0.653880969191807	9.89229632741892e-15
SCAND1	ENSG00000171222	0.671732114879694	3.39546869076945e-18
C10orf35	ENSG00000171224	0.8191304724041	3.38877619213235e-24
TMEM37	ENSG00000171227	0.829960080295256	1.23574559421039e-28
UGT2B7	ENSG00000171234	0.7515848428553	1.35717800174812e-19
LRG1	ENSG00000171236	0.581700902147024	6.38191141977995e-22
SOSTDC1	ENSG00000171243	0.786678305618093	7.97562197829162e-26
NPTX1	ENSG00000171246	0.687076647286684	1.9935553812694e-29
FAM98B	ENSG00000171262	0.581538379628934	3.45597108262303e-11
RP11-1055B8.7	ENSG00000171282	0.765540146652491	5.98536771723193e-23
GAA	ENSG00000171298	0.621045224939876	2.94825896017119e-12
ZDHHC16	ENSG00000171307	0.583039202569837	4.80536450043188e-10
PGAM1	ENSG00000171314	0.477283140210439	5.96155054997585e-08
KRT19	ENSG00000171345	0.830378479122349	9.77449947327784e-32
LURAP1	ENSG00000171357	0.856951436849411	9.95944306619024e-44
CLCN5	ENSG00000171365	0.930900648987314	8.88352228309694e-86
TPPP	ENSG00000171368	0.722624371787398	1.40633330432547e-17
KCND3	ENSG00000171385	0.565073365731906	5.74402970551858e-10
APLN	ENSG00000171388	0.869091842322414	3.13372873313862e-39
MRPL36	ENSG00000171421	0.78054611210525	1.039382603874e-24
ZNF581	ENSG00000171425	0.66185283709488	1.25510242161729e-13
NAT1	ENSG00000171428	0.463247100724506	6.95123095856399e-07
GLOD5	ENSG00000171433	0	NA
KSR2	ENSG00000171435	0.769420560025711	7.63115209372463e-55
ZNF524	ENSG00000171443	0.553605510096329	8.75076681634556e-12
MCC	ENSG00000171444	0.718508902809588	8.12686119305278e-21
ZBTB26	ENSG00000171448	0.639359693046282	9.89129311621025e-14
DSEL	ENSG00000171451	0.614113818588594	1.76064417738899e-09
DLK2	ENSG00000171462	0.497478967168727	6.2592646265661e-15
ZNF562	ENSG00000171466	0.591004806380707	1.60880250305473e-10
ZNF561	ENSG00000171469	0.611310384644239	2.29321368016223e-11
HOPX	ENSG00000171476	0.496647296409516	2.66588232018157e-10
LRRC8C	ENSG00000171488	0.73283465948691	9.20265110926587e-17
LRRC8D	ENSG00000171492	0.819235008724932	8.0066883563522e-28
PPID	ENSG00000171497	0.572257076327213	3.55911865286422e-10
COL24A1	ENSG00000171502	0.601760927487253	3.31563359408929e-12
ETFDH	ENSG00000171503	0.874952395998177	1.22149797946832e-55
LPAR3	ENSG00000171517	0.75067176784999	1.72594579438246e-17
PTGER4	ENSG00000171522	0.849515687487407	2.69415663630513e-40
ECEL1	ENSG00000171551	0.888498968904507	4.3774627111436e-66
FGG	ENSG00000171557	0.842781415399944	2.97825011511101e-34
FGA	ENSG00000171560	0.665717396210346	1.67413139808258e-10
FGB	ENSG00000171564	0.702490647951277	4.65996188787156e-12
PLRG1	ENSG00000171566	0.673246376216819	6.88073583675469e-16
DSCAM	ENSG00000171587	0.236611545805537	1.78993090943551e-07
CLSTN1	ENSG00000171603	0.471329259890549	1.65061327093487e-08
CXXC5	ENSG00000171604	0.623695707889902	2.30107096951292e-11
ENC1	ENSG00000171617	0.835172084722707	2.46492372651716e-37
SPSB1	ENSG00000171621	0.860607529089056	6.14584323521271e-38
P2RY6	ENSG00000171631	0.484436284612964	1.24308284701069e-14
ZIK1	ENSG00000171649	0.576040267904608	1.70294974827988e-10
GPR34	ENSG00000171659	0.715299825878148	1.12134295209742e-25
PLEKHG5	ENSG00000171680	0.779539740682274	2.38173418047565e-27
C20orf201	ENSG00000171695	0.47466355975746	3.85633587364709e-25
RGS19	ENSG00000171700	0.499931738651889	7.72959624469722e-10
TCEA2	ENSG00000171703	0.735978772046746	4.55585523338074e-24
ANO5	ENSG00000171714	0.89839675009219	7.09270009962889e-66
HDAC3	ENSG00000171720	0.691550957086408	5.01679830679632e-15
GPHN	ENSG00000171723	0.497886360768368	4.17692710938257e-08
TMEM51	ENSG00000171729	0.614370998540011	4.10555679718314e-09
CAMTA1	ENSG00000171735	0.666025838527372	3.99704590260843e-13
PAH	ENSG00000171759	0.787256596542332	3.78312086485382e-12
GATM	ENSG00000171766	0.698450690111959	1.46196255973307e-14
RASGRP4	ENSG00000171777	0.450463259181981	5.68016860298569e-19
BCL2	ENSG00000171791	0.857277922979512	2.04364535702486e-40
CTPS1	ENSG00000171793	0.555386437436451	5.01436452647716e-10
KNDC1	ENSG00000171798	0.853841518657489	1.77225447987049e-39
METTL18	ENSG00000171806	0.484553131628801	1.91031206009968e-08
TTC40	ENSG00000171811	0.745953684328818	1.69700495859673e-24
PWWP2B	ENSG00000171813	0.6088950636171	4.81491688158201e-12
ZNF540	ENSG00000171817	0.574473358877884	1.70502702012785e-10
ANGPTL7	ENSG00000171819	0.608129455210964	9.46841909090911e-31
NINJ2	ENSG00000171840	0.456351785148308	6.79076037428227e-18
RRM2	ENSG00000171848	0.267056207238809	0.000692861134979942
TRAPPC12	ENSG00000171853	0.813359007110451	5.19935416621911e-32
RPS21	ENSG00000171858	0.576912515073956	2.85133207570235e-09
C3AR1	ENSG00000171860	0.648108464418317	1.14947475736863e-20
PTEN	ENSG00000171862	0.755259918896959	1.90279944161257e-22
PRND	ENSG00000171864	0.803743087621334	9.31092990226316e-30
PRNP	ENSG00000171867	0.963438901978078	1.22032095562523e-184
FRMD5	ENSG00000171877	0.89050247467295	9.94719856967959e-57
CYP4F11	ENSG00000171903	0.510132851188296	7.96324243902396e-13
TLN2	ENSG00000171914	0.746868332166916	2.80574128338791e-20
TVP23B	ENSG00000171928	0.493198467131387	4.92025757531353e-08
SCG2	ENSG00000171951	0.592794883319097	1.44470177185293e-08
ATPAF2	ENSG00000171953	0.811792466189962	8.15714747532171e-30
CYP4F22	ENSG00000171954	0	NA
FOXB1	ENSG00000171956	0.242726698024527	1.81819222341004e-07
LRRC48	ENSG00000171962	0.687037077028303	8.41257272007133e-15
ZNF556	ENSG00000172000	0.231344753616269	7.89359658843942e-14
MAL	ENSG00000172005	0.885271855751068	1.14346063324088e-53
RAB33B	ENSG00000172007	0.724875268306171	2.41516185706117e-17
THOP1	ENSG00000172009	0.743860432326054	2.79442133149943e-23
GAP43	ENSG00000172020	0.480814630807733	1.34195018732971e-06
LAMB2	ENSG00000172037	0.741307001635595	1.18226908025315e-19
USP19	ENSG00000172046	0.651671545858223	3.728724753477e-16
ORMDL3	ENSG00000172057	0.537108180010517	4.23948642396722e-06
KRCC1	ENSG00000172086	0.64615544236203	2.13724224580723e-13
CYCS	ENSG00000172115	0.89096766840694	4.2644078230525e-64
CALB2	ENSG00000172137	0.771313467778156	1.42271981440954e-50
SLC9C1	ENSG00000172139	0.528798845453495	4.97137945277488e-29
FRMD3	ENSG00000172159	0.890673330795531	5.03209799827319e-52
SNTB1	ENSG00000172164	0.763002565401398	5.39242075732085e-25
MTBP	ENSG00000172167	0.531882704277848	4.98230375949548e-10
TEFM	ENSG00000172171	0.643431786830375	8.14386025170585e-14
MBOAT1	ENSG00000172197	0.744440689611954	1.31119982576912e-16
ID4	ENSG00000172201	0.640262489213853	5.6351204194899e-13
GPR22	ENSG00000172209	0.795080209687959	5.06209524566614e-30
CXCR6	ENSG00000172215	0.163126661674983	1.24232598069325e-05
CEBPB	ENSG00000172216	0.701485098035583	3.18928428991525e-15
TPSAB1	ENSG00000172236	0.250579394138392	4.18182176232125e-07
CLEC7A	ENSG00000172243	0.553611636868983	1.45620166451814e-23
NEGR1	ENSG00000172260	0.790454632914654	3.3760191448365e-24
ZNF131	ENSG00000172262	0.81202656373927	1.00124625892091e-27
MACROD2	ENSG00000172264	0.69839118047798	7.18594771065572e-15
DPAGT1	ENSG00000172269	0.602446306567281	2.37736727620006e-11
BSG	ENSG00000172270	0.814142288637219	2.98658704451418e-27
SPTLC3	ENSG00000172296	0.706101164784167	6.30205590246894e-18
COPRS	ENSG00000172301	0.572728601021813	1.14772289703341e-11
TP53RK	ENSG00000172315	0.552438689557786	1.16712266031286e-08
B3GALT1	ENSG00000172318	0.778307498402479	1.62674462104856e-24
CLEC12A	ENSG00000172322	0.297864290561781	2.15283982947615e-13
STARD5	ENSG00000172345	0.680567572700888	9.5002757756029e-15
RCAN2	ENSG00000172348	0.849106976499468	2.45544533230534e-31
GNB2	ENSG00000172354	0.756075812662237	4.18897913886615e-24
CCDC11	ENSG00000172361	0.569679781747904	8.7847368332127e-24
FAM195A	ENSG00000172366	0.869891567823784	1.96151260679319e-42
PDZD3	ENSG00000172367	0	NA
C2CD2L	ENSG00000172375	0.680003266157169	1.87187866123575e-17
ARNT2	ENSG00000172379	0.69961918870687	6.83539915812693e-18
MYOZ2	ENSG00000172399	0.968997732183904	1.97626258336499e-323
SYNPO2	ENSG00000172403	0.73658376404383	6.60455814300542e-19
INSL5	ENSG00000172410	0.0908945763749842	4.49734394182746e-06
MYEOV2	ENSG00000172428	0.730394008824878	5.70872272562891e-17
GTPBP2	ENSG00000172432	0.748309829880727	6.12555376244336e-21
IL17D	ENSG00000172458	0.603138005158656	2.34924795413257e-11
FUT9	ENSG00000172461	0.871793383679571	1.48754123571195e-68
TCEAL1	ENSG00000172465	0.579834302363808	3.74327214587409e-10
ZNF24	ENSG00000172466	0.659496047689705	1.97679790504468e-13
MANEA	ENSG00000172469	0.530583331549048	3.4999594348648e-10
AGXT	ENSG00000172482	0.592250490258154	5.95695905208657e-10
CARNS1	ENSG00000172508	0.476791751489941	2.15330348479647e-07
BANP	ENSG00000172530	0.690515512999416	4.45577552233623e-16
HCFC1	ENSG00000172534	0.526892703165221	1.94227300432441e-09
NIPAL4	ENSG00000172548	0.421916541265707	3.74448311746239e-08
SNTG2	ENSG00000172554	0.724610467986487	1.3783954423175e-62
FNDC9	ENSG00000172568	0.262392698831625	1.49678230798214e-14
RASGRP1	ENSG00000172575	0.715439037721963	1.99944826048267e-19
KLHL6	ENSG00000172578	0.766610639893937	1.62303161032156e-23
MRPL52	ENSG00000172590	0.548121171858012	3.39279428226071e-09
RND1	ENSG00000172602	0.596039480346678	7.3271053931827e-10
RAD9A	ENSG00000172613	0.748052233742548	1.76826470602753e-21
EFEMP2	ENSG00000172638	0.778371930466805	2.59215623122081e-23
TMEM134	ENSG00000172663	0.770953413857197	1.22876280575729e-26
ZFAND4	ENSG00000172671	0.639738792774865	8.86621751810619e-14
ZNF738	ENSG00000172687	0.345271813455694	1.74373426294051e-05
SLFN11	ENSG00000172716	0.796609925129967	1.73127710248896e-26
CORO1B	ENSG00000172725	0.78931427855676	3.15492666872538e-27
FUT10	ENSG00000172728	0.659681028953621	1.35198135061596e-13
LRRC20	ENSG00000172731	0.719736165271554	4.45403500584212e-20
MUS81	ENSG00000172732	0.86025192835881	1.41293416534478e-42
PURG	ENSG00000172733	0.838389807397794	7.5951334290883e-31
ZNF596	ENSG00000172748	0.473538617796774	8.93498316507842e-08
CFL1	ENSG00000172757	0.405817847003949	4.64037286315721e-07
EFCAB12	ENSG00000172771	0.731441497375234	4.91444230051686e-67
FADS6	ENSG00000172782	0.424814490056255	2.64806421991904e-18
HOXC5	ENSG00000172789	0.757523697962682	2.68182907871216e-38
RAB37	ENSG00000172794	0.668570598969777	6.24041652535764e-13
DCP2	ENSG00000172795	0.713941741995848	4.58478537853176e-18
SNX32	ENSG00000172803	0.587410676991323	4.44903736663157e-11
OVOL1	ENSG00000172818	0.928142777362587	8.07779096612721e-113
SSH3	ENSG00000172830	0.609327098828564	1.43192226732525e-11
CES2	ENSG00000172831	0.724754658073425	2.338836574219e-18
SP3	ENSG00000172845	0.742669854558045	1.82736595993971e-17
ZNF621	ENSG00000172888	0.473800581391753	1.39987132854511e-07
EGFL7	ENSG00000172889	0.77773909291403	8.40102534088966e-25
NADSYN1	ENSG00000172890	0.555886765663984	1.40621990524353e-11
DHCR7	ENSG00000172893	0.752510637305134	4.69217790724612e-19
AQPEP	ENSG00000172901	0.410544755696262	1.03701982230103e-11
RNASEH2C	ENSG00000172922	0.587659076523591	1.28211352700474e-11
MYEOV	ENSG00000172927	0.844156736031352	1.92601906933965e-49
ANKRD13D	ENSG00000172932	0.6423663264742	1.02869937115146e-14
MRGPRF	ENSG00000172935	0.788027025625453	2.49723046945898e-18
MYD88	ENSG00000172936	0.561718278064937	5.58084722351579e-09
SLC22A13	ENSG00000172940	0.141026152309937	6.85863635269055e-15
PHF8	ENSG00000172943	0.671063232061133	1.56973247280975e-16
ADH6	ENSG00000172955	0.505776621630549	1.25610931735239e-06
KAT5	ENSG00000172977	0.63149351732789	1.41915847380489e-12
SH3RF3	ENSG00000172985	0.715185109212192	1.514857151101e-18
DCAKD	ENSG00000172992	0.526742761824137	8.35139252009243e-10
ADRBK1	ENSG00000173020	0.793868579500601	2.83099640286213e-30
RELA	ENSG00000173039	0.638607530191917	1.19670759314513e-13
EVC2	ENSG00000173040	0.869424052046722	4.38276413473444e-46
FAM222B	ENSG00000173065	0.517650750057145	2.0135362197465e-07
BNC2	ENSG00000173068	0.867935890759567	1.48246604842015e-39
DEC1	ENSG00000173077	0.118897108792041	2.89564344723646e-06
COQ2	ENSG00000173085	0.759480265157336	1.00241818874305e-23
LRRN3	ENSG00000173114	0.675838847588272	1.10696233831024e-09
ADCK5	ENSG00000173137	0.680593096413274	3.22509925397374e-19
NOC3L	ENSG00000173145	0.68432527117693	6.99001532518634e-15
ESRRA	ENSG00000173153	0.942424567863097	2.13226297129344e-102
RHOD	ENSG00000173156	0.760766045879737	1.55459814375344e-26
ADAMTS20	ENSG00000173157	0.649367982054981	1.77856579084241e-13
COMMD1	ENSG00000173163	0.781837347509075	7.05302826274748e-26
RAPH1	ENSG00000173166	0.525029051932203	1.3056133650866e-09
ADCY5	ENSG00000173175	0.933930525327622	4.24437455195139e-111
PARP14	ENSG00000173193	0.812593182061063	1.53636021318244e-23
CYSLTR1	ENSG00000173198	0.503245723029713	1.4202149764562e-11
ABCD2	ENSG00000173208	0.290768416881113	1.27496603364924e-12
ABLIM3	ENSG00000173210	0.91494063448879	8.53607420210814e-72
GLRX	ENSG00000173221	0.647992051572959	8.04651155817638e-12
IQCB1	ENSG00000173226	0.549543160019029	1.72474631716224e-08
SYT12	ENSG00000173227	0.281084321327747	2.35061211740281e-10
GPR137	ENSG00000173264	0.721223875585634	6.26544263956815e-20
SNCG	ENSG00000173267	0.379086394452979	0.000506654434670519
MZT2A	ENSG00000173272	0.800464950193254	8.17531884350776e-28
ZNF449	ENSG00000173275	0.658955814429057	4.01024484815679e-14
PPP1R3B	ENSG00000173281	0.886936444939418	6.64411261533116e-61
MAP3K11	ENSG00000173327	0.652997860329037	1.08239947945514e-13
SFT2D3	ENSG00000173349	0.7303036453773	2.47255209667946e-18
NDNF	ENSG00000173376	0.853559731874448	3.04135654849631e-37
OLR1	ENSG00000173391	0.265951796527772	1.97232786604801e-08
DAB1	ENSG00000173406	0.572564295878729	5.87318384889722e-11
ARV1	ENSG00000173409	0.466781506636901	1.22634651471033e-07
NAA20	ENSG00000173418	0.740914101195019	8.94751158462153e-17
MINOS1	ENSG00000173436	0.674401825003785	1.13424054239073e-12
EHBP1L1	ENSG00000173442	0.709914240032681	2.21477625227844e-21
THAP2	ENSG00000173451	0.769188428980121	5.71029403250859e-24
TMEM196	ENSG00000173452	0.287914451386222	1.19517436247138e-06
RNF26	ENSG00000173456	0.532644045892087	1.06910003092432e-08
PPP1R14B	ENSG00000173457	0.742629710635562	1.77055447998318e-18
SSSCA1	ENSG00000173465	0.681841643991309	1.31360463803976e-18
AGR3	ENSG00000173467	0.237654809766784	4.85011126831994e-06
SMARCC1	ENSG00000173473	0.696926418437472	7.6958718519903e-16
FKBP2	ENSG00000173486	0.72320385166415	6.97724844949898e-18
VEGFB	ENSG00000173511	0.93851784108266	1.31997311985707e-95
PEAK1	ENSG00000173517	0.628814918005242	5.24176278575631e-14
MST1	ENSG00000173531	0.470188966794446	1.90405480088553e-06
CSPG4	ENSG00000173546	0.664654940641579	1.3432816064035e-13
C2orf70	ENSG00000173557	0.14193454905364	7.60298409996701e-09
NABP1	ENSG00000173559	0.77829241099193	1.25221328800492e-19
NUDT18	ENSG00000173566	0.479632557488979	2.37003542708531e-11
GPR113	ENSG00000173567	0.547185163438647	9.50324986904878e-32
XCR1	ENSG00000173578	0.519091696494125	1.34470263087585e-26
CCDC106	ENSG00000173581	0.767531029368088	1.63654959576525e-29
SULT1B1	ENSG00000173597	0.507900227131652	1.59672771124695e-09
NUDT4	ENSG00000173598	0.595650447443502	1.07700340444005e-10
PC	ENSG00000173599	0.683346146736407	6.21805104020184e-10
SCAI	ENSG00000173611	0.451645285360243	1.51666506444323e-08
LRFN4	ENSG00000173621	0.799505200359676	8.84340065348179e-32
SLC19A1	ENSG00000173638	0.581305170458223	2.53506024877614e-12
HSPB7	ENSG00000173641	0.972309944357155	1.55890284384513e-257
RCE1	ENSG00000173653	0.579769580529885	5.05471178357473e-10
UQCRH	ENSG00000173660	0.846661530560889	7.11437767073091e-41
GPR64	ENSG00000173698	0.922369903207444	9.91284475009902e-70
HEG1	ENSG00000173706	0.581036958796253	4.43884172266673e-10
C11orf80	ENSG00000173715	0.691450233483061	5.90888670287843e-16
AGFG1	ENSG00000173744	0.541778738515026	1.89982076690763e-08
CNP	ENSG00000173786	0.58033412412157	8.10350969187516e-10
JUP	ENSG00000173801	0.688868226392944	9.59976696525918e-17
HAP1	ENSG00000173805	0.705568629587571	4.50062666309269e-32
TDRD12	ENSG00000173809	0.497282343688313	2.16831276954446e-15
TIGD3	ENSG00000173825	0.12164125648348	5.44992327479343e-06
KCNH6	ENSG00000173826	0.394048120028229	1.21375921717707e-09
PLK3	ENSG00000173846	0.638551422759965	8.1541535853391e-14
NET1	ENSG00000173848	0.727981987855203	4.04306327840814e-20
PHOSPHO1	ENSG00000173868	0.554406105590879	5.75607849366109e-11
ZNF791	ENSG00000173875	0.527293365954993	4.6656284287267e-10
GPR160	ENSG00000173890	0.838793513461065	1.15296962498465e-47
CBX2	ENSG00000173894	0.801692614745373	1.06793860784928e-27
SPTBN2	ENSG00000173898	0.930536609859985	2.71734068568802e-85
GOLIM4	ENSG00000173905	0.65482857694116	5.02494661190399e-14
RBM4B	ENSG00000173914	0.489593999734016	1.30968105078377e-08
USMG5	ENSG00000173915	0.8065002495996	1.25500816749166e-29
HOXB2	ENSG00000173917	0.876755926579437	4.3859731777261e-41
C1QTNF1	ENSG00000173918	0.746734690097289	2.19077899753937e-17
MARCH3	ENSG00000173926	0.589712490159603	1.3655159935299e-08
SWSAP1	ENSG00000173928	0.498853968584731	6.04723642992026e-11
